No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
7954,22:53.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7955,22:53.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7956,22:53.1,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,80600e3500bbe4bb0000000047fc0000,Sent Connection oriented channel
7957,22:53.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7958,22:53.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7959,22:53.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600e3600bbe4d20000000047fc0000,Sent Connection oriented channel
7960,22:53.1,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600e3700bbe4e90000000047fc0000,Sent Connection oriented channel
7961,22:53.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7962,22:53.2,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,80600e3800bbe5000000000047fc0000,Sent Connection oriented channel
7963,22:53.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7964,22:53.2,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,80600e3900bbe5170000000047fc0000,Sent Connection oriented channel
7965,22:53.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7966,22:53.2,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600e3a00bbe52e0000000047fc0000,Sent Connection oriented channel
7967,22:53.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7968,22:53.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7969,22:53.2,localhost (),remote (),L2CAP,660,Dynamically Allocated Channel,80600e3b00bbe5460000000047fc0000,Sent Connection oriented channel
7970,22:53.3,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600e3c00bbe55d0000000047fc0000,Sent Connection oriented channel
7971,22:53.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7972,22:53.3,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600e3d00bbe5740000000047fc0000,Sent Connection oriented channel
7973,22:53.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7974,22:53.3,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,80600e3e00bbe58c0000000047fc0000,Sent Connection oriented channel
7975,22:53.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7976,22:53.3,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600e3f00bbe5a30000000047fc0000,Sent Connection oriented channel
7977,22:53.3,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600e4000bbe5ba0000000047fc0000,Sent Connection oriented channel
7978,22:53.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7979,22:53.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7980,22:53.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7981,22:53.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7982,22:53.4,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,80600e4100bbe5d10000000047fc0000,Sent Connection oriented channel
7983,22:53.4,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,80600e4200bbe5e90000000047fc0000,Sent Connection oriented channel
7984,22:53.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7985,22:53.4,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600e4300bbe6000000000047fc0000,Sent Connection oriented channel
7986,22:53.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7987,22:53.4,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,80600e4400bbe6170000000047fc0000,Sent Connection oriented channel
7988,22:53.5,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,80600e4500bbe62e0000000047fc0000,Sent Connection oriented channel
7989,22:53.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
7990,22:53.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7991,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
7992,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
7993,22:53.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7994,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
7995,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
7996,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
7997,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
7998,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
7999,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8000,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8001,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8002,22:53.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8003,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8004,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8005,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8006,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8007,22:53.5,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,80600e4600bbe6450000000047fc0000,Sent Connection oriented channel
8008,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8009,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8010,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8011,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8012,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8013,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8014,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8015,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8016,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8017,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8018,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8019,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8020,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8021,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8022,22:53.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8023,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8024,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8025,22:53.5,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600e4700bbe65c0000000047fc0000,Sent Connection oriented channel
8026,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8027,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8028,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8029,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8030,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8031,22:53.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
8032,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
8033,22:53.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Parameters
8034,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Parameters)
8035,22:53.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
8036,22:53.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
8037,22:53.5,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,80600e4800bbe6740000000047fc0000,Sent Connection oriented channel
8038,22:53.6,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600e4900bbe68c0000000047fc0000,Sent Connection oriented channel
8039,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8040,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8041,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8042,22:53.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8043,22:53.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8044,22:53.6,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600e4a00bbe6a20000000047fc0000,Sent Connection oriented channel
8045,22:53.6,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,80600e4b00bbe6ba0000000047fc0000,Sent Connection oriented channel
8046,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8047,22:53.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8048,22:53.6,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,80600e4c00bbe6d10000000047fc0000,Sent Connection oriented channel
8049,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8050,22:53.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8051,22:53.6,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,80600e4d00bbe6e80000000047fc0000,Sent Connection oriented channel
8052,22:53.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8053,22:53.7,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,80600e4e00bbe7000000000047fc0000,Sent Connection oriented channel
8054,22:53.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8055,22:53.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8056,22:53.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8057,22:53.7,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,80600e4f00bbe7170000000047fc0000,Sent Connection oriented channel
8058,22:53.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8059,22:53.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8060,22:53.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8061,22:53.7,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600e5000bbe72e0000000047fc0000,Sent Connection oriented channel
8062,22:53.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8063,22:53.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8064,22:53.7,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,80600e5100bbe7450000000047fc0000,Sent Connection oriented channel
8065,22:53.8,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600e5200bbe75c0000000047fc0000,Sent Connection oriented channel
8066,22:53.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8067,22:53.8,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600e5300bbe7730000000047fc0000,Sent Connection oriented channel
8068,22:53.8,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600e5400bbe78b0000000047fc0000,Sent Connection oriented channel
8069,22:53.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8070,22:53.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8071,22:53.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8072,22:53.8,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600e5500bbe7a20000000047fc0000,Sent Connection oriented channel
8073,22:53.9,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,80600e5600bbe7b90000000047fc0000,Sent Connection oriented channel
8074,22:53.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8075,22:53.9,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600e5700bbe7d00000000047fc0000,Sent Connection oriented channel
8076,22:53.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8077,22:53.9,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600e5800bbe7e70000000047fc0000,Sent Connection oriented channel
8078,22:53.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8079,22:53.9,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600e5900bbe7fe0000000047fc0000,Sent Connection oriented channel
8080,22:53.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8081,22:53.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8082,22:54.0,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600e5a00bbe8160000000047fc0000,Sent Connection oriented channel
8083,22:54.0,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600e5b00bbe82d0000000047fc0000,Sent Connection oriented channel
8084,22:54.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8085,22:54.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8086,22:54.0,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,80600e5c00bbe8440000000047fc0000,Sent Connection oriented channel
8087,22:54.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8088,22:54.0,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,80600e5d00bbe85b0000000047fc0000,Sent Connection oriented channel
8089,22:54.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8090,22:54.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8091,22:54.0,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,80600e5e00bbe8730000000047fc0000,Sent Connection oriented channel
8092,22:54.1,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,80600e5f00bbe88a0000000047fc0000,Sent Connection oriented channel
8093,22:54.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8094,22:54.1,localhost (),remote (),L2CAP,670,Dynamically Allocated Channel,80600e6000bbe8a10000000047fc0000,Sent Connection oriented channel
8095,22:54.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8096,22:54.1,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600e6100bbe8b90000000047fc0000,Sent Connection oriented channel
8097,22:54.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8098,22:54.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8099,22:54.1,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,80600e6200bbe8d00000000047fc0000,Sent Connection oriented channel
8100,22:54.2,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600e6300bbe8e70000000047fc0000,Sent Connection oriented channel
8101,22:54.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8102,22:54.2,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,80600e6400bbe8fe0000000047fc0000,Sent Connection oriented channel
8103,22:54.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8104,22:54.2,localhost (),remote (),L2CAP,615,Dynamically Allocated Channel,80600e6500bbe9160000000047fc0000,Sent Connection oriented channel
8105,22:54.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8106,22:54.2,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600e6600bbe92d0000000047fc0000,Sent Connection oriented channel
8107,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8108,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8109,22:54.3,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600e6700bbe9440000000047fc0000,Sent Connection oriented channel
8110,22:54.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8111,22:54.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8112,22:54.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8113,22:54.3,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600e6800bbe95b0000000047fc0000,Sent Connection oriented channel
8114,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8115,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8116,22:54.3,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600e6900bbe9720000000047fc0000,Sent Connection oriented channel
8117,22:54.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
8118,22:54.3,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,80600e6a00bbe9890000000047fc0000,Sent Connection oriented channel
8119,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8120,22:54.3,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,80600e6b00bbe9a00000000047fc0000,Sent Connection oriented channel
8121,22:54.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8122,22:54.4,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,80600e6c00bbe9b80000000047fc0000,Sent Connection oriented channel
8123,22:54.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8124,22:54.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8125,22:54.4,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,80600e6d00bbe9cf0000000047fc0000,Sent Connection oriented channel
8126,22:54.4,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,80600e6e00bbe9e70000000047fc0000,Sent Connection oriented channel
8127,22:54.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
8128,22:54.4,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,80600e6f00bbe9fd0000000047fc0000,Sent Connection oriented channel
