"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"3312","18:22:13.222000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","8060078000bb48fe0000000047fc0000","Sent Connection oriented channel"
"3313","18:22:13.224000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3314","18:22:13.245000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","637","â\234\223","Dynamically Allocated Channel","8060078100bb49150000000047fc0000","Sent Connection oriented channel"
"3315","18:22:13.248000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3316","18:22:13.268000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","670","â\234\223","Dynamically Allocated Channel","8060078200bb492d0000000047fc0000","Sent Connection oriented channel"
"3317","18:22:13.271000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3318","18:22:13.292000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060078300bb49440000000047fc0000","Sent Connection oriented channel"
"3319","18:22:13.303000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3320","18:22:13.303000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3321","18:22:13.315000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","8060078400bb495b0000000047fc0000","Sent Connection oriented channel"
"3322","18:22:13.338000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","669","â\234\223","Dynamically Allocated Channel","8060078500bb49720000000047fc0000","Sent Connection oriented channel"
"3323","18:22:13.341000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3324","18:22:13.361000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","8060078600bb49890000000047fc0000","Sent Connection oriented channel"
"3325","18:22:13.364000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3326","18:22:13.384000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","628","â\234\223","Dynamically Allocated Channel","8060078700bb49a00000000047fc0000","Sent Connection oriented channel"
"3327","18:22:13.387000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3328","18:22:13.407000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","8060078800bb49b80000000047fc0000","Sent Connection oriented channel"
"3329","18:22:13.428000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3330","18:22:13.428000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3331","18:22:13.431000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","671","â\234\223","Dynamically Allocated Channel","8060078900bb49cf0000000047fc0000","Sent Connection oriented channel"
"3332","18:22:13.454000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","8060078a00bb49e60000000047fc0000","Sent Connection oriented channel"
"3333","18:22:13.461000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"3334","18:22:13.465000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3335","18:22:13.465000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"3336","18:22:13.465000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3337","18:22:13.468000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3338","18:22:13.468000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3339","18:22:13.471000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3340","18:22:13.472000","host","controller","HCI_CMD","5","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3341","18:22:13.474000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3342","18:22:13.474000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3343","18:22:13.477000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","668","â\234\223","Dynamically Allocated Channel","8060078b00bb49fd0000000047fc0000","Sent Connection oriented channel"
"3344","18:22:13.477000","controller","host","HCI_EVT","11","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3345","18:22:13.477000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3346","18:22:13.480000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3347","18:22:13.480000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3348","18:22:13.483000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3349","18:22:13.483000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3350","18:22:13.485000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3351","18:22:13.485000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3352","18:22:13.485000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3353","18:22:13.488000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3354","18:22:13.488000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3355","18:22:13.488000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3356","18:22:13.491000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3357","18:22:13.491000","host","controller","HCI_CMD","9","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3358","18:22:13.494000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3359","18:22:13.494000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3360","18:22:13.497000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3361","18:22:13.497000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3362","18:22:13.500000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3363","18:22:13.500000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3364","18:22:13.500000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","643","â\234\223","Dynamically Allocated Channel","8060078c00bb4a140000000047fc0000","Sent Connection oriented channel"
"3365","18:22:13.502000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3366","18:22:13.503000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3367","18:22:13.505000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3368","18:22:13.505000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3369","18:22:13.508000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3370","18:22:13.508000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3371","18:22:13.511000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3372","18:22:13.511000","host","controller","HCI_CMD","18","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3373","18:22:13.514000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3374","18:22:13.514000","host","controller","HCI_CMD","30","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"3375","18:22:13.517000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3376","18:22:13.517000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"3377","18:22:13.517000","host","controller","HCI_CMD","11","","â\234\223","","","","","Sent LE Set Scan Parameters"
"3378","18:22:13.520000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Parameters)"
"3379","18:22:13.520000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"3380","18:22:13.523000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"3381","18:22:13.523000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","628","â\234\223","Dynamically Allocated Channel","8060078d00bb4a2c0000000047fc0000","Sent Connection oriented channel"
"3382","18:22:13.547000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","633","â\234\223","Dynamically Allocated Channel","8060078e00bb4a430000000047fc0000","Sent Connection oriented channel"
"3383","18:22:13.549000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3384","18:22:13.570000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","661","â\234\223","Dynamically Allocated Channel","8060078f00bb4a5a0000000047fc0000","Sent Connection oriented channel"
"3385","18:22:13.579000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3386","18:22:13.579000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3387","18:22:13.584000","controller","host","HCI_EVT","33","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"3388","18:22:13.592000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"3389","18:22:13.593000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","643","â\234\223","Dynamically Allocated Channel","8060079000bb4a710000000047fc0000","Sent Connection oriented channel"
"3390","18:22:13.616000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","629","â\234\223","Dynamically Allocated Channel","8060079100bb4a890000000047fc0000","Sent Connection oriented channel"
"3391","18:22:13.619000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3392","18:22:13.640000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","613","â\234\223","Dynamically Allocated Channel","8060079200bb4aa00000000047fc0000","Sent Connection oriented channel"
"3393","18:22:13.643000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3394","18:22:13.663000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","8060079300bb4ab70000000047fc0000","Sent Connection oriented channel"
"3395","18:22:13.666000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3396","18:22:13.686000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","668","â\234\223","Dynamically Allocated Channel","8060079400bb4ace0000000047fc0000","Sent Connection oriented channel"
"3397","18:22:13.709000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","8060079500bb4ae50000000047fc0000","Sent Connection oriented channel"
"3398","18:22:13.712000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3399","18:22:13.721000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3400","18:22:13.721000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3401","18:22:13.732000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","647","â\234\223","Dynamically Allocated Channel","8060079600bb4afd0000000047fc0000","Sent Connection oriented channel"
"3402","18:22:13.754000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"3403","18:22:13.754000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"3404","18:22:13.756000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","640","â\234\223","Dynamically Allocated Channel","8060079700bb4b140000000047fc0000","Sent Connection oriented channel"
